,RIAD3210,RCON2170,RCON3360,RCONC410,RCONC411,RCON3123,RIAD4093,RIAD4340,RCON2215,RCON2385,RCON3545,Target,AsOfDate
3406,2694880,90575,2227062,44224,1901316,0,13518,0,218519,28787,-3368,0,9/30/2010
3407,61175,6522,48628,526,44662,0,0,0,5716,1933,-1157,0,9/30/2010
3408,40535,7277,28033,308,14744,0,14,0,4646,614,381,0,9/30/2010
3409,4101,0,0,0,0,0,0,0,3925,1731,265,0,9/30/2010
3410,1625388,55367,1295703,14393,1249633,0,8785,0,148426,44834,1225,0,9/30/2010
3411,163182,19634,116952,1667,123517,0,0,0,17897,3019,837,0,9/30/2010
3412,57559,7874,36635,256,45417,0,0,0,8069,1407,209,0,9/30/2010
3413,41412,11279,24258,306,17383,0,0,0,5271,783,481,0,9/30/2010
3414,1722709,88931,1312842,38179,974396,0,19634,0,134143,39602,-9131,0,9/30/2010
3415,118331,29735,72343,985,45936,0,143,0,14834,1839,1230,0,9/30/2010
3416,65511,7593,49585,1877,41622,0,1806,0,6407,1306,229,0,9/30/2010
3417,276181,50815,177318,1732,176840,0,654,0,27302,6900,632,0,9/30/2010
3418,216960,18648,178454,1899,182767,0,0,0,18327,4956,1077,0,9/30/2010
3419,105280,36069,54848,971,26873,0,281,0,13897,2259,1081,0,9/30/2010
3420,158416,56325,78625,2110,138323,0,3442,0,14706,4332,-1149,0,9/30/2010
3421,177268,39980,99508,1341,99599,0,897,0,14440,2519,1379,0,9/30/2010
3422,170826,77709,75868,664,89668,0,46,0,15455,4257,1331,0,9/30/2010
3423,83427,24599,46633,690,33323,0,0,0,11662,1737,195,0,9/30/2010
3424,1254117,109203,888700,10819,588595,0,2320,0,133911,28231,6064,0,9/30/2010
3425,89940,27687,53841,404,34591,0,0,0,7079,2101,823,0,9/30/2010
3426,317892,31214,163059,654,56822,0,48,0,26112,2627,185,0,9/30/2010
3427,355988,32663,280284,4102,234323,0,371,0,25779,7038,3510,0,9/30/2010
3428,287511,81558,163382,2324,202045,0,2256,0,23885,8461,-1738,0,9/30/2010
3429,164565,40112,87249,1258,74696,0,198,0,19349,4038,1167,0,9/30/2010
3430,1066792,72497,899760,4519,499256,0,372,200,81242,18195,4334,0,9/30/2010
3431,265446,92700,129725,2650,168660,0,17,0,27363,7211,697,0,9/30/2010
3432,665977,75764,463428,7372,417648,0,5760,313,73524,16303,3919,0,9/30/2010
3433,936876,70294,620437,8875,815862,0,3052,0,97312,21702,6107,0,9/30/2010
3434,128324,33763,68636,1622,81139,0,586,0,14830,2508,631,0,9/30/2010
3435,44803,5773,27943,328,27134,0,0,0,7467,991,144,0,9/30/2010
3436,132482,24169,83068,1416,104919,0,1717,0,15219,2558,1504,0,9/30/2010
3437,39790,9932,24995,340,26768,0,0,0,4640,947,208,0,9/30/2010
3438,487120,11026568,12450040,,1654575,564851,125610,,,,,0,9/30/2010
3439,147118,45924,74002,1187,63989,0,727,0,14268,2830,905,0,9/30/2010
3440,2721330,227768,2087181,35969,1951941,0,4588,0,271063,49079,37825,0,9/30/2010
3441,449967,34087,343871,3697,365654,0,497,0,42395,12201,4416,0,9/30/2010
3442,471788,53063,349246,3885,335342,0,3579,0,37802,9552,2320,0,9/30/2010
3443,340522,20847,286195,3108,287987,0,1084,0,31470,9501,5796,0,9/30/2010
3444,230537,53036,137897,2625,154596,0,670,0,19485,6332,1524,0,9/30/2010
3445,37431,15054,17682,97,9117,0,0,0,4578,996,-32,0,9/30/2010
3446,776761,95386,417495,2913,635115,0,0,0,75448,11395,3135,0,9/30/2010
3447,115872,43698,54821,1146,61350,0,0,0,16976,3170,-675,0,9/30/2010
3448,1477748,132574,1157955,23435,800239,0,2181,0,109098,27462,4677,0,9/30/2010
3449,963752,35165,789351,13065,549336,0,10464,0,103769,22590,3729,0,9/30/2010
3450,13405,3042,9154,164,11907,0,21,0,1135,491,72,0,9/30/2010
3451,3274,275,500,0,0,0,0,0,2393,1031,2,0,9/30/2010
3452,175827,45323,71910,3193,115495,0,0,0,19332,3429,1275,0,9/30/2010
3453,753822,50592,558835,8240,528066,0,52,0,69182,13985,6427,0,9/30/2010
3454,1083921,172135,758913,10427,748338,0,7546,0,101213,21271,11583,0,9/30/2010
3455,41314,5651,30356,287,27215,0,104,0,3893,989,132,0,9/30/2010
3456,45570,17985,18636,155,13149,0,0,0,8604,954,167,0,9/30/2010
3457,42931,18941,16589,223,17872,0,0,0,7133,1322,94,0,9/30/2010
3458,232052,7541,213857,6500,168423,0,4489,0,9778,6488,-7615,0,9/30/2010
3459,35409,9221,22241,430,19240,0,221,0,3864,891,171,0,9/30/2010
3460,290533,21726,203980,3398,185140,0,0,0,63280,6809,-2826,0,9/30/2010
3461,39533,12270,23680,376,21936,0,0,0,3459,1069,313,0,9/30/2010
3462,44044,13351,21653,335,25766,0,128,0,8899,1713,-668,0,9/30/2010
3463,110333,40473,57685,2294,60321,0,984,693,11791,4346,-1877,0,9/30/2010
3464,674723,25624,537401,6998,545608,0,3574,0,51685,22583,1714,0,9/30/2010
3465,100138,21034,61858,994,65127,0,0,0,11763,2003,1082,0,9/30/2010
3466,120300,18351,79055,1889,70665,0,298,0,12514,2998,-186,0,9/30/2010
3467,133751,4848,109049,1110,104157,0,7411,1681,13213,3063,-1380,0,9/30/2010
3468,306168,45630,231873,5615,241258,0,11418,0,22739,6678,-6066,0,9/30/2010
3469,719032,39670,583120,6786,417263,0,7394,0,63745,15343,4315,0,9/30/2010
3470,35067,7631,24332,577,19070,0,14,0,2989,1230,-327,0,9/30/2010
3471,47484,7453,24176,276,43487,0,0,0,4576,863,648,0,9/30/2010
3472,161183,41273,104389,3005,125225,0,0,0,6051,5587,-3071,0,9/30/2010
3473,425841,82193,259190,2916,248125,0,0,0,49219,8850,2799,0,9/30/2010
3474,39504,5829,20503,285,30634,0,0,0,10128,1261,395,0,9/30/2010
3475,30794,4108,20276,387,23180,0,382,0,3320,1125,385,0,9/30/2010
3476,222268,84098,115179,2612,147050,0,544,10,20993,4381,3185,0,9/30/2010
3477,264549,680606,393486,0,106012,12616,5258,,,,,0,9/30/2010
3478,142215,41672,85047,1376,102195,0,1146,0,14299,2835,989,0,9/30/2010
3479,24736,4825,12241,117,16669,0,59,0,4529,649,97,0,9/30/2010
3480,28353,9220,15756,227,17059,0,0,0,3065,891,177,0,9/30/2010
3481,96734,0,50500,0,0,0,0,0,34704,213041,-26124,0,9/30/2010
3482,781542,33961,688797,37193,616378,0,19075,274,10622,16936,-16056,0,9/30/2010
3483,54966,12907,33796,388,27431,0,0,0,8054,768,723,0,9/30/2010
3484,58010,28750,23719,302,12631,0,0,0,5460,1294,117,0,9/30/2010
3485,88871,8658,67149,1065,59274,0,213,0,9520,2097,192,0,9/30/2010
3486,63146,5436,36670,232,36059,0,82,0,5644,1500,-78,0,9/30/2010
3487,125199,22774,82806,2144,98538,0,0,0,12049,2528,581,0,9/30/2010
3488,5847,0,0,0,0,0,0,0,2939,1331,63,0,9/30/2010
3489,278381,63074,174486,2645,210182,0,0,0,24144,4758,2543,0,9/30/2010
3490,56836,143,48610,1737,322,0,336,0,6662,2248,875,0,9/30/2010
3491,320503,24082,242573,5721,228498,0,4775,0,30522,5998,-1500,0,9/30/2010
3492,264390,63132,171925,2143,169653,0,546,0,24647,5259,1644,0,9/30/2010
3493,51048,15191,30875,610,41539,0,0,0,4199,1756,-417,0,9/30/2010
3494,182184,26870,131908,3968,132755,0,278,0,18904,4849,427,0,9/30/2010
3495,670606,70432,459491,7811,470879,0,855,0,56453,14549,4557,0,9/30/2010
3496,394948,80928,256644,4865,283373,0,0,0,39572,5878,1709,0,9/30/2010
3497,22806,524,0,0,0,0,0,0,21873,10573,5969,0,9/30/2010
3498,1157948,139670,886245,14284,929999,0,14541,0,117903,30096,5484,0,9/30/2010
3499,150536,29236,93038,929,67061,0,0,0,16309,3111,1168,0,9/30/2010
3500,122795,19788,79752,2078,92654,0,198,0,10341,2749,562,0,9/30/2010
3501,71187,11398,54909,1694,57952,0,0,0,4520,1909,-335,0,9/30/2010
3502,809264,98497,473211,10985,415652,0,2584,0,67564,16102,3653,0,9/30/2010
3503,705961,89147,516265,7609,462105,0,5433,0,57495,16479,3065,0,9/30/2010
3504,35038,8351,12796,277,24051,0,21477,0,9251,447,451,0,9/30/2010
3505,1105219,110180,789912,15870,721331,0,19892,0,94346,34950,-3480,0,9/30/2010
3506,356827,19505,264088,14486,294093,0,12917,0,19573,7756,-4032,0,9/30/2010
3507,289558,21482,229267,1743,158909,0,1006,0,24917,4640,2890,0,9/30/2010
3508,138973,28788,90253,519,82128,0,650,0,13176,3876,713,0,9/30/2010
3509,227616,93667,103757,2008,137867,0,568,0,22523,6669,-1105,0,9/30/2010
3510,26411,6495,16365,140,13559,0,0,0,2897,607,262,0,9/30/2010
3511,462675,102182,277577,6184,310133,0,0,0,77259,6431,2750,0,9/30/2010
3512,460234,38515,337877,5222,267143,0,453,0,54788,10928,1895,0,9/30/2010
3513,245837,54666,136120,2869,210996,0,2733,0,26779,4881,472,0,9/30/2010
3514,82565,22987,45593,786,46663,0,0,0,10021,1561,816,0,9/30/2010
3515,341771,65787,226511,4575,218697,0,1128,488,40169,6939,641,0,9/30/2010
3516,104085,17825,75215,875,68130,0,214,0,10181,2296,535,0,9/30/2010
3517,136240,13118,97925,1200,58803,0,0,0,17498,3054,-72,0,9/30/2010
3518,434566,58789,257548,3989,286671,0,554,0,44763,6535,2093,0,9/30/2010
3519,53741,17741,23767,812,50253,0,0,0,7899,2082,639,0,9/30/2010
3520,1219179,96154,931706,12023,937740,0,2126,0,113955,24754,9970,0,9/30/2010
3521,764395,136138,501355,11106,456383,0,8542,0,102194,21371,2960,0,9/30/2010
3522,222389,22878,178652,3918,188524,0,479,0,20091,5682,1613,0,9/30/2010
3523,4243058,349093,3118504,62787,2503937,0,9014,0,569804,106221,18211,0,9/30/2010
3524,129154,19774,94646,1955,86217,0,49,0,12756,3158,699,0,9/30/2010
3525,57851,10283,40024,557,32938,0,63,0,7023,1029,593,0,9/30/2010
3526,369873,86239,219325,1305,188672,0,0,0,41060,9406,3721,0,9/30/2010
3527,43718,14741,23513,444,32228,0,0,0,4558,1241,260,0,9/30/2010
3528,183416,12525,128443,3070,116061,0,0,0,33789,2586,2502,0,9/30/2010
3529,95171,546951,571708,3172,84704,11910,126,,,,,0,9/30/2010
3530,151971,40631,77765,1357,110750,0,248,0,17235,3756,188,0,9/30/2010
3531,221082,42125,151348,8577,173680,0,1463,0,4532,6669,-8260,0,9/30/2010
3532,131370,29028,74169,979,72233,0,112,0,11046,3251,989,0,9/30/2010
3533,31718,6765,21570,282,20321,0,0,0,2852,593,322,0,9/30/2010
3534,155075,33538,97485,1852,117161,0,2433,288,20106,2491,1778,0,9/30/2010
3535,1452893,166068,1023226,10554,1008431,4215,7431,0,110439,45302,-647,0,9/30/2010
3536,121769,29185,81102,1266,72177,0,2410,0,11153,3143,-1022,0,9/30/2010
3537,146335,39767,66701,3677,99540,0,891,469,13348,4485,-1936,0,9/30/2010
3538,24127,6058,14288,168,11719,0,133,0,3510,638,18,0,9/30/2010
3539,69781,33811,25559,534,52275,0,9,0,7455,1771,618,0,9/30/2010
3540,356484,15240,285945,1421,170459,0,318,0,34798,5405,2803,0,9/30/2010
3541,394124,113347,230101,5894,207150,0,1339,12,44422,8958,2618,0,9/30/2010
3542,563365,112215,336167,8094,497406,0,7019,0,54044,12804,2005,0,9/30/2010
3543,1803012,134781,1483453,15106,1187180,0,7876,0,166925,24900,5970,0,9/30/2010
3544,92980,19963,70681,4170,70048,0,0,0,1131,4009,-4106,0,9/30/2010
3545,54422,11843,30873,761,43825,0,0,0,5451,1360,170,0,9/30/2010
3546,66012,10879,45472,1162,38623,0,0,0,6499,1839,-1056,0,9/30/2010
3547,235828,17682,161925,270,19880,0,0,0,28382,2141,2476,0,9/30/2010
3548,48198,15578,25973,793,25492,0,0,0,6416,1109,-41,0,9/30/2010
3549,217867,23464,153165,338,117986,0,0,0,22117,3764,2192,0,9/30/2010
3550,70055,19250,43989,601,29844,0,0,0,6671,1178,349,0,9/30/2010
3551,279422,43957,202731,3275,190378,0,47,125,17958,5399,1491,0,9/30/2010
3552,150018,3883,124598,1592,51616,0,3136,0,7119,4530,452,0,9/30/2010
3553,134011,17192,95352,1360,112425,0,89,0,12466,2997,343,0,9/30/2010
3554,194560,46564,122038,1577,139249,0,28,0,17929,5778,2346,0,9/30/2010
3555,531692,106160,325883,3959,221444,0,2819,0,56932,13807,1698,0,9/30/2010
3556,95866,25393,61403,610,56324,0,0,0,8415,2071,609,0,9/30/2010
3557,158377,50190,75219,3200,138911,0,0,0,16334,3335,1299,0,9/30/2010
3558,235963,47318,163002,2087,170845,0,164,0,21432,4384,1634,0,9/30/2010
3559,20708,3154,12200,194,14867,0,0,0,3323,391,0,0,9/30/2010
3560,77820,29449,39876,2080,49352,0,591,0,8366,2197,478,0,9/30/2010
3561,629776,0,0,0,0,0,0,0,578908,238509,32319,0,9/30/2010
3562,148969,66057,66745,1258,85221,0,129,0,13241,4251,421,0,9/30/2010
3563,276216,51887,184399,3703,207171,0,571,0,34597,5961,2527,0,9/30/2010
3564,76701,26816,39413,471,45498,0,6,0,9038,1891,338,0,9/30/2010
3565,443455,11883,279793,4691,294514,0,3011,0,37626,10366,658,0,9/30/2010
3566,262995,64951,148047,2809,161789,0,0,0,37783,4056,2070,0,9/30/2010
3567,80875,31193,36277,674,20259,0,0,0,13170,1930,883,0,9/30/2010
3568,143519,36252,79729,1412,72269,0,222,0,21171,3817,890,0,9/30/2010
3569,253586,88117,130892,2415,97347,0,4889,0,34300,6577,279,0,9/30/2010
3570,204966,65261,110758,1712,144983,0,433,0,18930,6879,762,0,9/30/2010
3571,207133,73461,106492,3041,148882,0,193,0,22134,4968,1224,0,9/30/2010
3572,166764,39138,103178,1702,117287,0,1653,0,17110,3582,-110,0,9/30/2010
3573,94872,3574,69289,3471,65687,0,0,0,9700,1878,-1256,0,9/30/2010
3574,1095077,155679,766589,6819,883109,0,1953,0,107861,55019,1885,0,9/30/2010
3575,676656,61314,482140,13395,600234,0,4612,0,61522,14313,1315,0,9/30/2010
3576,9496,0,0,0,0,0,0,0,8594,2438,-1406,0,9/30/2010
3577,75733,23229,41823,631,46020,0,33,0,6784,2490,-132,0,9/30/2010
3578,59262,18734,33964,567,33889,0,0,65,5941,1442,607,0,9/30/2010
3579,23010,5264,8414,137,13581,105,0,0,9054,1136,-372,0,9/30/2010
3580,66152323,110849,33597529,770968,46145413,0,208991,2483,9536630,654790,602276,0,9/30/2010
3581,10982132,672929,6848953,143039,7429121,19743,85635,0,2144169,170708,1777,0,9/30/2010
3582,557760,49214,439889,5462,375958,0,0,0,53183,17871,4973,0,9/30/2010
3583,2530538,289780,1374673,28717,1727550,0,2118,0,220613,46389,11662,0,9/30/2010
3584,269211,108154,130779,1203,83491,0,0,0,29228,5789,3797,0,9/30/2010
3585,93816,11760,66393,518,70380,0,0,0,4731,2911,-1322,0,9/30/2010
3586,534845,39007,410070,7700,409992,0,755,0,63915,12189,3200,0,9/30/2010
3587,26587,6612,15192,374,16341,0,11,0,3053,550,303,0,9/30/2010
3588,844107,28686,658925,4574,403678,0,3798,0,78122,13724,6495,0,9/30/2010
3589,68207,24773,35690,659,41694,0,0,0,7419,2317,512,0,9/30/2010
3590,29614443,1389488,25203316,14137,16009433,0,0,0,2798503,67012,173276,0,9/30/2010
3591,256187,97462,124694,1037,145695,0,0,0,28817,5940,1918,0,9/30/2010
3592,80870,20656,41966,813,55910,0,916,0,7770,2429,727,0,9/30/2010
3593,213284,30270,159586,5981,148666,0,2759,0,10992,5664,-2409,0,9/30/2010
3594,336040,131172,162302,5299,265950,0,0,0,41181,8274,1046,0,9/30/2010
3595,619443,46196,509599,5666,372633,0,6577,0,59093,11446,6039,0,9/30/2010
3596,227637,55804,140214,2822,153128,0,453,812,18683,3790,2577,0,9/30/2010
3597,11525865,762218,8675861,108098,6576124,1574,41915,6744,1697679,218129,23044,0,9/30/2010
3598,491027,67322,375698,3067,185607,0,0,0,40746,8511,1120,0,9/30/2010
3599,28091,7456,16649,221,18295,0,0,0,2416,577,255,0,9/30/2010
3600,273611,61037,182770,2744,164716,0,0,0,21353,4238,1787,0,9/30/2010
3601,177919,23162,116615,2349,152981,0,0,0,17046,3517,1653,0,9/30/2010
3602,390380,40649,227905,5391,317116,0,0,0,33013,6336,1683,0,9/30/2010
3603,585010,34273,434016,5176,355557,0,4558,0,74369,9742,5826,0,9/30/2010
3604,272692,60975,175266,2196,135956,0,0,0,27612,6160,2785,0,9/30/2010
3605,91500,27325,53841,677,60065,0,0,0,8470,2125,598,0,9/30/2010
3606,48113,12719,30943,308,25968,0,0,0,3931,883,142,0,9/30/2010
3607,44429,8676,27242,436,26934,0,0,0,7854,495,397,0,9/30/2010
3608,203199,36355,133482,1786,124503,0,448,196,15963,3391,321,0,9/30/2010
3609,142123,41751,76190,1136,70918,0,923,0,18871,2483,410,0,9/30/2010
3610,433438,13985,341998,7093,366858,0,1810,0,62909,9815,132,0,9/30/2010
3611,209498,44862,133398,4167,169719,0,861,0,24860,5844,848,0,9/30/2010
3612,516853,83081,354016,5272,403296,0,532,0,48168,7911,1579,0,9/30/2010
3613,580630,58392,417545,7447,356340,0,8167,0,85238,11421,555,0,9/30/2010
3614,99691,26099,59722,1435,76109,0,0,0,9123,3509,-2540,0,9/30/2010
3615,195360,33782,129838,10055,154688,0,8220,0,11587,6371,-6535,0,9/30/2010
3616,206312,70665,115687,983,110128,0,359,136,18890,5280,1850,0,9/30/2010
3617,85872,19243,46715,1826,49105,0,774,0,13282,6489,153,0,9/30/2010
3618,26716,8139,15410,317,13305,0,0,0,3115,764,-1,0,9/30/2010
3619,157815,80748,54799,2397,93681,0,0,0,20344,6595,-1779,0,9/30/2010
3620,273062,97444,134327,1852,178233,0,457,1016,21952,5368,2323,0,9/30/2010
3621,294552,26168,224472,3723,215288,0,0,0,39276,9233,2735,0,9/30/2010
3622,152463,34938,99272,3588,118364,0,0,0,15533,4704,-1388,0,9/30/2010
3623,58067,14082,37183,667,40582,0,233,0,6746,1483,231,0,9/30/2010
3624,504052,89781,358177,2008,283897,0,719,0,41498,13240,4417,0,9/30/2010
3625,76582,17886,49228,978,49947,0,340,0,9218,2079,198,0,9/30/2010
3626,194342,38611,117374,3016,131943,0,1244,0,35651,4851,-920,0,9/30/2010
3627,379736,750,285856,9883,291687,0,2452,0,36718,7170,-147,0,9/30/2010
3628,60791,22035,32140,1325,41399,0,474,0,6422,2019,-382,0,9/30/2010
3629,333,494735,366265,,54576,11517,-8481,,,,,0,9/30/2010
3630,110649,16868,78387,1260,83427,0,0,0,15208,2063,-130,0,9/30/2010
3631,115814,45794,55843,901,60580,0,0,0,12827,3419,553,0,9/30/2010
3632,146814,44462,87751,4312,109094,0,0,0,12455,4481,-2096,0,9/30/2010
3633,93637,12241,62335,954,64109,0,0,0,12616,2014,286,0,9/30/2010
3634,45462,4523,32635,485,32270,0,163,0,6208,796,299,0,9/30/2010
3635,37898,5684,27792,575,25285,0,509,0,3857,676,113,0,9/30/2010
3636,90875,19830,53081,1519,40370,0,68,0,17143,3064,1057,0,9/30/2010
3637,157160,33362,103093,2070,112453,0,564,0,15195,2487,569,0,9/30/2010
3638,82137,10660,61044,1977,66896,0,0,0,9840,2347,-288,0,9/30/2010
3639,384629,34361,301597,4715,217919,0,0,0,37037,9362,6273,0,9/30/2010
3640,82502,23672,47985,969,61849,0,0,0,6912,1980,64,0,9/30/2010
3641,97626,38955,45650,747,27630,0,0,231,10490,2547,261,0,9/30/2010
3642,113841,22510,78785,1476,79720,0,12,0,11966,1860,1880,0,9/30/2010
3643,580732,69589,454368,5999,325880,0,0,0,52007,19327,1335,0,9/30/2010
3644,167844,68032,59061,682,118034,0,0,0,17924,5829,1368,0,9/30/2010
3645,35741,12471,18266,136,11224,0,18,210,4954,989,4,0,9/30/2010
3646,61798,1172,48492,1858,49672,0,98,0,7904,1995,764,0,9/30/2010
3647,121010,22860,61252,3703,71121,0,0,0,15157,2786,-1411,0,9/30/2010
3648,158323,55866,88049,1806,102625,0,1380,0,12892,3612,615,0,9/30/2010
3649,287142,60387,170942,1867,153654,0,635,0,26623,6431,1035,0,9/30/2010
3650,1102487,47615,651834,8540,681646,0,1429,0,107060,15253,9278,0,9/30/2010
3651,485594,13349,391031,6980,305574,0,1381,0,49113,7326,4362,0,9/30/2010
3652,119203,12347,93070,1085,66330,0,0,0,13649,1985,346,0,9/30/2010
3653,1842712,65639,1403004,24433,1484224,0,3669,0,152722,42140,18741,0,9/30/2010
3654,7628,0,0,0,0,0,0,0,7505,2560,-345,0,9/30/2010
3655,427617,106622,261978,1912,244694,0,384,0,55517,12374,1059,0,9/30/2010
3656,221479,20368,150975,3077,167771,0,4697,0,24872,3252,1690,0,9/30/2010
3657,142307,26691,93741,2449,97685,0,659,0,12927,5014,-730,0,9/30/2010
3658,237133,45094,167300,1945,201016,0,1155,0,23616,6872,382,0,9/30/2010
3659,397935,29068,295307,4850,319293,0,8614,0,34014,13329,306,0,9/30/2010
3660,822460,86818,585877,8752,521219,0,3951,0,118835,19339,3281,0,9/30/2010
3661,59772,10592,43885,491,47252,0,956,0,5094,1213,626,0,9/30/2010
3662,2931230,597969,1066983,22551,2115888,0,8858,0,347117,96591,63798,0,9/30/2010
3663,107349,14944,81626,1394,87057,0,174,125,9829,2200,403,0,9/30/2010
3664,415081,80903,250501,3979,240122,0,0,0,42081,8162,2491,0,9/30/2010
3665,166435,59732,87987,2390,112180,0,0,0,15799,3945,680,0,9/30/2010
3666,220942,41633,137002,1824,165577,0,2023,0,17844,5907,495,0,9/30/2010
3667,308833,46779,247838,13015,246243,0,2831,0,12361,9638,-2161,0,9/30/2010
3668,127137,41337,69122,1550,81981,0,58,0,11692,3686,171,0,9/30/2010
3669,126482,76639,39584,589,54684,0,0,0,9637,3511,842,0,9/30/2010
3670,6272998,687247,3927114,71269,3968130,0,30963,0,431628,107929,80610,0,9/30/2010
3671,45139,21365,18630,376,27786,0,0,0,4526,2187,-306,0,9/30/2010
3672,426338,117309,230602,5127,366952,0,357,0,39624,11003,2178,0,9/30/2010
3673,303516,38660,155722,6025,191866,0,1046,0,38821,5237,1923,0,9/30/2010
3674,65756,8913,47186,279,38778,0,0,0,8240,1472,241,0,9/30/2010
3675,41707,9117,28871,338,33592,0,210,0,3406,1165,252,0,9/30/2010
3676,366396,71259,254125,5247,276442,0,2012,0,34126,8937,1139,0,9/30/2010
3677,106586,19209,72320,556,40426,0,193,0,12679,1680,1159,0,9/30/2010
3678,7599,0,0,0,0,0,0,0,7470,1096,555,0,9/30/2010
3679,456556,26460,374368,12238,361321,0,5682,0,23612,12995,-5972,0,9/30/2010
3680,632597,44210,516605,8237,538500,0,1934,0,51250,11721,1542,0,9/30/2010
3681,154954,36765,88794,1959,132174,0,0,0,14303,3258,1381,0,9/30/2010
3682,286924,41072,171417,8348,257853,0,2620,0,32557,7686,717,0,9/30/2010
3683,800118,145759,515404,10733,596528,0,796,0,105990,13088,2533,0,9/30/2010
3684,1460183,88378,1118874,10930,699471,0,2715,0,130749,23824,7441,0,9/30/2010
3685,260684,43788,151728,2761,148234,0,931,226,54167,2936,4037,0,9/30/2010
3686,648899,63672,462083,3142,399886,0,0,0,81718,12938,2282,0,9/30/2010
3687,413533,32661,322597,5575,269119,0,187,0,39188,10433,1651,0,9/30/2010
3688,135772,14928,100519,4133,101110,0,3775,0,13094,2797,-1637,0,9/30/2010
3689,906625,11562,741840,10056,552665,0,2791,0,77549,19905,5636,0,9/30/2010
3690,4712000,538569,3102239,45619,3445742,24320,12114,0,475452,108714,29356,0,9/30/2010
3691,299624,21403,246195,4824,186579,0,2362,0,30708,8470,662,0,9/30/2010
3692,123977,12134,92768,2781,96574,0,20,0,11218,3765,-5045,0,9/30/2010
3693,86006,27285,39471,1376,69091,0,876,0,9074,1780,811,0,9/30/2010
3694,250476,566,190000,15321,186566,0,0,0,49507,11858,3547,0,9/30/2010
3695,210185,48485,126150,2864,132600,0,1561,0,18790,5734,-74,0,9/30/2010
3696,316199,23972,244940,4790,253913,0,7307,0,26394,6266,368,0,9/30/2010
3697,611075,51881,411578,4841,334098,0,2133,336,56093,12866,1774,0,9/30/2010
3698,361232,31653,296536,3164,267420,0,130,0,25505,8909,1541,0,9/30/2010
3699,246567,118036,97635,847,92231,0,11,0,28716,5774,1605,0,9/30/2010
3700,108221,25450,67762,558,62788,0,0,0,13424,2312,848,0,9/30/2010
3701,381492,24226,280681,2231,139924,0,0,0,29648,5007,1896,0,9/30/2010
3702,799845,17819500,18835769,65588,4116667,619198,-195526,,,,,0,9/30/2010
3703,128593,63586,55800,855,92216,0,0,0,9093,2694,2223,0,9/30/2010
3704,2690,0,0,0,0,0,0,0,1788,10362,18,0,9/30/2010
3705,150640,41884,84054,3719,112352,0,1020,0,3370,3964,-3528,0,9/30/2010
3706,260500,37085,160789,2449,194438,0,1091,0,19330,5829,700,0,9/30/2010
3707,462725,34063,342380,5521,349093,0,313,0,45040,10613,3001,0,9/30/2010
3708,1929530,41301,1488474,41898,1346326,0,34860,1437,210891,45745,-8269,0,9/30/2010
3709,359877,42110,264741,3499,280272,0,0,0,51637,5720,1582,0,9/30/2010
3710,274351,55398,184945,3444,209042,0,2112,0,23581,6956,870,0,9/30/2010
3711,189076,22694,133766,2953,133062,0,0,1563,20997,3020,1285,0,9/30/2010
3712,109928,31126,44487,926,57839,0,391,0,12517,1595,999,0,9/30/2010
3713,166911,0,8,,114893,50109,4496,,,,,0,9/30/2010
3714,199315,5851,183265,4921,158783,0,0,0,9453,4271,-1242,0,9/30/2010
3715,241094,13119,172352,2559,164923,0,1419,0,23498,5580,1142,0,9/30/2010
3716,113406,18202,83571,2731,84907,0,1239,0,8231,3380,-353,0,9/30/2010
3717,133897,31176,77267,935,100888,0,0,0,12752,3082,1538,0,9/30/2010
3718,66374,10768,49639,748,51433,0,0,0,5858,1763,31,0,9/30/2010
3719,384101,24096,299281,2167,163743,0,1719,0,39406,7774,1702,0,9/30/2010
3720,199675,21800,137003,1911,124391,0,132,0,15824,4178,521,0,9/30/2010
3721,287569,25263,187281,5108,241698,0,7420,0,22181,4865,3095,0,9/30/2010
3722,62250,14778,40191,605,44604,0,0,0,6635,1533,532,0,9/30/2010
3723,1235091,114325,918506,22307,836436,0,3800,0,148112,18820,3335,0,9/30/2010
3724,2113892,66925,1635052,28880,1044652,0,15709,8369,403780,37883,-820,0,9/30/2010
3725,77213,15432,53085,749,58224,0,0,0,6331,1703,-1228,0,9/30/2010
3726,11350,0,500,1174,7868,0,0,0,10827,1254,-131,0,9/30/2010
3727,132970,9928,84635,1738,68553,0,227,0,16279,2773,272,0,9/30/2010
3728,271589,25118,198621,1031,118618,0,382,0,46371,2514,2853,0,9/30/2010
3729,132197,26567,84795,1257,94863,0,418,0,12288,3141,368,0,9/30/2010
